Run Fondo;serie;fecha;periodo;rent_acumulada
8941;APV;2023-04-17;1M;0.0064
8941;APV;2023-04-17;3M;0.0198
8941;APV;2023-04-17;6M;0.0508
8941;APV;2023-04-17;1Y;0.1002
8941;APV;2023-04-17;YTD;0.0304
8941;APV;2023-04-18;1M;0.0062
8941;APV;2023-04-18;3M;0.0195
8941;APV;2023-04-18;6M;0.0505
8941;APV;2023-04-18;1Y;0.0999
8941;APV;2023-04-18;YTD;0.0303
8941;APV;2023-04-19;1M;0.0057
8941;APV;2023-04-19;3M;0.0190
8941;APV;2023-04-19;6M;0.0495
8941;APV;2023-04-19;1Y;0.0988
8941;APV;2023-04-19;YTD;0.0299
8941;APV;2023-04-20;1M;0.0054
8941;APV;2023-04-20;3M;0.0188
8941;APV;2023-04-20;6M;0.0487
8941;APV;2023-04-20;1Y;0.0983
8941;APV;2023-04-20;YTD;0.0301
8941;APV;2023-04-21;1M;0.0058
8941;APV;2023-04-21;3M;0.0188
8941;APV;2023-04-21;6M;0.0480
8941;APV;2023-04-21;1Y;0.0984
8941;APV;2023-04-21;YTD;0.0303
8941;APV;2023-04-22;1M;0.0063
8941;APV;2023-04-22;3M;0.0190
8941;APV;2023-04-22;6M;0.0480
8941;APV;2023-04-22;1Y;0.0987
8941;APV;2023-04-22;YTD;0.0308
8941;APV;2023-04-23;1M;0.0062
8941;APV;2023-04-23;3M;0.0191
8941;APV;2023-04-23;6M;0.0480
8941;APV;2023-04-23;1Y;0.0986
8941;APV;2023-04-23;YTD;0.0312
8941;APV;2023-04-24;1M;0.0055
8941;APV;2023-04-24;3M;0.0196
8941;APV;2023-04-24;6M;0.0470
8941;APV;2023-04-24;1Y;0.0978
8941;APV;2023-04-24;YTD;0.0310
8941;APV;2023-04-25;1M;0.0056
8941;APV;2023-04-25;3M;0.0196
8941;APV;2023-04-25;6M;0.0467
8941;APV;2023-04-25;1Y;0.0973
8941;APV;2023-04-25;YTD;0.0312
8941;APV;2023-04-26;1M;0.0055
8941;APV;2023-04-26;3M;0.0195
8941;APV;2023-04-26;6M;0.0465
8941;APV;2023-04-26;1Y;0.0984
8941;APV;2023-04-26;YTD;0.0312
8941;APV;2023-04-27;1M;0.0055
8941;APV;2023-04-27;3M;0.0190
8941;APV;2023-04-27;6M;0.0460
8941;APV;2023-04-27;1Y;0.0984
8941;APV;2023-04-27;YTD;0.0312
8941;APV;2023-04-28;1M;0.0048
8941;APV;2023-04-28;3M;0.0191
8941;APV;2023-04-28;6M;0.0463
8941;APV;2023-04-28;1Y;0.0994
8941;APV;2023-04-28;YTD;0.0315
8941;APV;2023-04-29;1M;0.0054
8941;APV;2023-04-29;3M;0.0193
8941;APV;2023-04-29;6M;0.0463
8941;APV;2023-04-29;1Y;0.0990
8941;APV;2023-04-29;YTD;0.0319
8941;APV;2023-04-30;1M;0.0051
8941;APV;2023-04-30;3M;0.0195
8941;APV;2023-04-30;6M;0.0463
8941;APV;2023-04-30;1Y;0.0989
8941;APV;2023-04-30;YTD;0.0323
8941;APV;2023-05-01;1M;0.0054
8941;APV;2023-05-01;3M;0.0198
8941;APV;2023-05-01;6M;0.0459
8941;APV;2023-05-01;1Y;0.0988
8941;APV;2023-05-01;YTD;0.0327
8941;APV;2023-05-02;1M;0.0048
8941;APV;2023-05-02;3M;0.0191
8941;APV;2023-05-02;6M;0.0444
8941;APV;2023-05-02;1Y;0.1000
8941;APV;2023-05-02;YTD;0.0322
8941;APV;2023-05-03;1M;0.0044
8941;APV;2023-05-03;3M;0.0196
8941;APV;2023-05-03;6M;0.0444
8941;APV;2023-05-03;1Y;0.1002
8941;APV;2023-05-03;YTD;0.0328
8941;APV;2023-05-04;1M;0.0037
8941;APV;2023-05-04;3M;0.0192
8941;APV;2023-05-04;6M;0.0438
8941;APV;2023-05-04;1Y;0.1009
8941;APV;2023-05-04;YTD;0.0326
8941;APV;2023-05-05;1M;0.0040
8941;APV;2023-05-05;3M;0.0190
8941;APV;2023-05-05;6M;0.0434
8941;APV;2023-05-05;1Y;0.1022
8941;APV;2023-05-05;YTD;0.0326
8941;APV;2023-05-06;1M;0.0037
8941;APV;2023-05-06;3M;0.0189
8941;APV;2023-05-06;6M;0.0435
8941;APV;2023-05-06;1Y;0.1009
8941;APV;2023-05-06;YTD;0.0331
8941;APV;2023-05-07;1M;0.0041
8941;APV;2023-05-07;3M;0.0190
8941;APV;2023-05-07;6M;0.0433
8941;APV;2023-05-07;1Y;0.1009
8941;APV;2023-05-07;YTD;0.0336
8941;APV;2023-05-08;1M;0.0034
8941;APV;2023-05-08;3M;0.0170
8941;APV;2023-05-08;6M;0.0449
8941;APV;2023-05-08;1Y;0.0997
8941;APV;2023-05-08;YTD;0.0330
8941;APV;2023-05-09;1M;0.0033
8941;APV;2023-05-09;3M;0.0167
8941;APV;2023-05-09;6M;0.0438
8941;APV;2023-05-09;1Y;0.1002
8941;APV;2023-05-09;YTD;0.0330
8941;APV;2023-05-10;1M;0.0036
8941;APV;2023-05-10;3M;0.0168
8941;APV;2023-05-10;6M;0.0437
8941;APV;2023-05-10;1Y;0.1009
8941;APV;2023-05-10;YTD;0.0333
8941;APV;2023-05-11;1M;0.0038
8941;APV;2023-05-11;3M;0.0167
8941;APV;2023-05-11;6M;0.0435
8941;APV;2023-05-11;1Y;0.1000
8941;APV;2023-05-11;YTD;0.0335
8941;APV;2023-05-12;1M;0.0045
8941;APV;2023-05-12;3M;0.0167
8941;APV;2023-05-12;6M;0.0435
8941;APV;2023-05-12;1Y;0.1019
8941;APV;2023-05-12;YTD;0.0338
8941;APV;2023-05-13;1M;0.0045
8941;APV;2023-05-13;3M;0.0170
8941;APV;2023-05-13;6M;0.0435
8941;APV;2023-05-13;1Y;0.1017
8941;APV;2023-05-13;YTD;0.0342
8941;APV;2023-05-14;1M;0.0046
8941;APV;2023-05-14;3M;0.0168
8941;APV;2023-05-14;6M;0.0434
8941;APV;2023-05-14;1Y;0.1016
8941;APV;2023-05-14;YTD;0.0345
8941;APV;2023-05-15;1M;0.0041
8941;APV;2023-05-15;3M;0.0164
8941;APV;2023-05-15;6M;0.0434
8941;APV;2023-05-15;1Y;0.1010
8941;APV;2023-05-15;YTD;0.0344
8941;APV;2023-05-16;1M;0.0039
8941;APV;2023-05-16;3M;0.0162
8941;APV;2023-05-16;6M;0.0428
8941;APV;2023-05-16;1Y;0.0999
8941;APV;2023-05-16;YTD;0.0346
8941;APV;2023-05-17;1M;0.0042
8941;APV;2023-05-17;3M;0.0160
8941;APV;2023-05-17;6M;0.0426
8941;APV;2023-05-17;1Y;0.0985
8941;APV;2023-05-17;YTD;0.0348
8941;APV;2023-05-18;1M;0.0045
8941;APV;2023-05-18;3M;0.0159
8941;APV;2023-05-18;6M;0.0422
8941;APV;2023-05-18;1Y;0.0987
8941;APV;2023-05-18;YTD;0.0350
8941;APV;2023-05-19;1M;0.0048
8941;APV;2023-05-19;3M;0.0155
8941;APV;2023-05-19;6M;0.0418
8941;APV;2023-05-19;1Y;0.0970
8941;APV;2023-05-19;YTD;0.0349
8941;APV;2023-05-20;1M;0.0049
8941;APV;2023-05-20;3M;0.0157
8941;APV;2023-05-20;6M;0.0418
8941;APV;2023-05-20;1Y;0.0973
8941;APV;2023-05-20;YTD;0.0352
8941;APV;2023-05-21;1M;0.0050
8941;APV;2023-05-21;3M;0.0156
8941;APV;2023-05-21;6M;0.0410
8941;APV;2023-05-21;1Y;0.0972
8941;APV;2023-05-21;YTD;0.0355
8941;APV;2023-05-22;1M;0.0050
8941;APV;2023-05-22;3M;0.0157
8941;APV;2023-05-22;6M;0.0416
8941;APV;2023-05-22;1Y;0.0972
8941;APV;2023-05-22;YTD;0.0359
8941;APV;2023-05-23;1M;0.0045
8941;APV;2023-05-23;3M;0.0153
8941;APV;2023-05-23;6M;0.0424
8941;APV;2023-05-23;1Y;0.0968
8941;APV;2023-05-23;YTD;0.0358
8941;APV;2023-05-24;1M;0.0050
8941;APV;2023-05-24;3M;0.0149
8941;APV;2023-05-24;6M;0.0438
8941;APV;2023-05-24;1Y;0.0966
8941;APV;2023-05-24;YTD;0.0361
8941;APV;2023-05-25;1M;0.0047
8941;APV;2023-05-25;3M;0.0145
8941;APV;2023-05-25;6M;0.0437
8941;APV;2023-05-25;1Y;0.0963
8941;APV;2023-05-25;YTD;0.0360
8941;APV;2023-05-26;1M;0.0047
8941;APV;2023-05-26;3M;0.0142
8941;APV;2023-05-26;6M;0.0434
8941;APV;2023-05-26;1Y;0.0962
8941;APV;2023-05-26;YTD;0.0360
8941;APV;2023-05-27;1M;0.0050
8941;APV;2023-05-27;3M;0.0135
8941;APV;2023-05-27;6M;0.0434
8941;APV;2023-05-27;1Y;0.0960
8941;APV;2023-05-27;YTD;0.0363
8941;APV;2023-05-28;1M;0.0050
8941;APV;2023-05-28;3M;0.0139
8941;APV;2023-05-28;6M;0.0436
8941;APV;2023-05-28;1Y;0.0959
8941;APV;2023-05-28;YTD;0.0366
8941;APV;2023-05-29;1M;0.0050
8941;APV;2023-05-29;3M;0.0143
8941;APV;2023-05-29;6M;0.0434
8941;APV;2023-05-29;1Y;0.0959
8941;APV;2023-05-29;YTD;0.0371
8941;APV;2023-05-30;1M;0.0049
8941;APV;2023-05-30;3M;0.0146
8941;APV;2023-05-30;6M;0.0444
8941;APV;2023-05-30;1Y;0.0964
8941;APV;2023-05-30;YTD;0.0374
8941;APV;2023-05-31;1M;0.0055
8941;APV;2023-05-31;3M;0.0152
8941;APV;2023-05-31;6M;0.0451
8941;APV;2023-05-31;1Y;0.0959
8941;APV;2023-05-31;YTD;0.0380
8941;APV;2023-06-01;1M;0.0057
8941;APV;2023-06-01;3M;0.0156
8941;APV;2023-06-01;6M;0.0448
8941;APV;2023-06-01;1Y;0.0964
8941;APV;2023-06-01;YTD;0.0386
8941;APV;2023-06-02;1M;0.0069
8941;APV;2023-06-02;3M;0.0159
8941;APV;2023-06-02;6M;0.0458
8941;APV;2023-06-02;1Y;0.0967
8941;APV;2023-06-02;YTD;0.0393
8941;APV;2023-06-03;1M;0.0066
8941;APV;2023-06-03;3M;0.0160
8941;APV;2023-06-03;6M;0.0458
8941;APV;2023-06-03;1Y;0.0963
8941;APV;2023-06-03;YTD;0.0397
8941;APV;2023-06-04;1M;0.0071
8941;APV;2023-06-04;3M;0.0160
8941;APV;2023-06-04;6M;0.0458
8941;APV;2023-06-04;1Y;0.0962
8941;APV;2023-06-04;YTD;0.0400
8941;APV;2023-06-05;1M;0.0077
8941;APV;2023-06-05;3M;0.0163
8941;APV;2023-06-05;6M;0.0465
8941;APV;2023-06-05;1Y;0.0964
8941;APV;2023-06-05;YTD;0.0406
8941;APV;2023-06-06;1M;0.0071
8941;APV;2023-06-06;3M;0.0162
8941;APV;2023-06-06;6M;0.0463
8941;APV;2023-06-06;1Y;0.0966
8941;APV;2023-06-06;YTD;0.0405
8941;APV;2023-06-07;1M;0.0072
8941;APV;2023-06-07;3M;0.0166
8941;APV;2023-06-07;6M;0.0453
8941;APV;2023-06-07;1Y;0.0978
8941;APV;2023-06-07;YTD;0.0411
8941;APV;2023-06-08;1M;0.0070
8941;APV;2023-06-08;3M;0.0169
8941;APV;2023-06-08;6M;0.0441
8941;APV;2023-06-08;1Y;0.0982
8941;APV;2023-06-08;YTD;0.0403
8941;APV;2023-06-09;1M;0.0074
8941;APV;2023-06-09;3M;0.0179
8941;APV;2023-06-09;6M;0.0434
8941;APV;2023-06-09;1Y;0.0981
8941;APV;2023-06-09;YTD;0.0407
8941;APV;2023-06-10;1M;0.0073
8941;APV;2023-06-10;3M;0.0181
8941;APV;2023-06-10;6M;0.0432
8941;APV;2023-06-10;1Y;0.0977
8941;APV;2023-06-10;YTD;0.0409
8941;APV;2023-06-11;1M;0.0073
8941;APV;2023-06-11;3M;0.0182
8941;APV;2023-06-11;6M;0.0430
8941;APV;2023-06-11;1Y;0.0975
8941;APV;2023-06-11;YTD;0.0411
8941;APV;2023-06-12;1M;0.0071
8941;APV;2023-06-12;3M;0.0182
8941;APV;2023-06-12;6M;0.0432
8941;APV;2023-06-12;1Y;0.0972
8941;APV;2023-06-12;YTD;0.0412
8941;APV;2023-06-13;1M;0.0074
8941;APV;2023-06-13;3M;0.0180
8941;APV;2023-06-13;6M;0.0434
8941;APV;2023-06-13;1Y;0.0979
8941;APV;2023-06-13;YTD;0.0418
8941;APV;2023-06-14;1M;0.0075
8941;APV;2023-06-14;3M;0.0182
8941;APV;2023-06-14;6M;0.0441
8941;APV;2023-06-14;1Y;0.0979
8941;APV;2023-06-14;YTD;0.0423
8941;APV;2023-06-15;1M;0.0082
8941;APV;2023-06-15;3M;0.0186
8941;APV;2023-06-15;6M;0.0452
8941;APV;2023-06-15;1Y;0.0970
8941;APV;2023-06-15;YTD;0.0429
8941;APV;2023-06-16;1M;0.0085
8941;APV;2023-06-16;3M;0.0192
8941;APV;2023-06-16;6M;0.0456
8941;APV;2023-06-16;1Y;0.0967
8941;APV;2023-06-16;YTD;0.0434
8941;APV;2023-06-17;1M;0.0085
8941;APV;2023-06-17;3M;0.0193
8941;APV;2023-06-17;6M;0.0454
8941;APV;2023-06-17;1Y;0.0965
8941;APV;2023-06-17;YTD;0.0436
8941;APV;2023-06-18;1M;0.0085
8941;APV;2023-06-18;3M;0.0194
8941;APV;2023-06-18;6M;0.0452
8941;APV;2023-06-18;1Y;0.0963
8941;APV;2023-06-18;YTD;0.0438
8941;APV;2023-06-19;1M;0.0088
8941;APV;2023-06-19;3M;0.0195
8941;APV;2023-06-19;6M;0.0452
8941;APV;2023-06-19;1Y;0.0961
8941;APV;2023-06-19;YTD;0.0440
8941;APV;2023-06-20;1M;0.0096
8941;APV;2023-06-20;3M;0.0201
8941;APV;2023-06-20;6M;0.0454
8941;APV;2023-06-20;1Y;0.0962
8941;APV;2023-06-20;YTD;0.0452
8941;APV;2023-06-21;1M;0.0095
8941;APV;2023-06-21;3M;0.0205
8941;APV;2023-06-21;6M;0.0459
8941;APV;2023-06-21;1Y;0.0960
8941;APV;2023-06-21;YTD;0.0454
8941;APV;2023-06-22;1M;0.0095
8941;APV;2023-06-22;3M;0.0210
8941;APV;2023-06-22;6M;0.0466
8941;APV;2023-06-22;1Y;0.0951
8941;APV;2023-06-22;YTD;0.0458
8941;APV;2023-06-23;1M;0.0099
8941;APV;2023-06-23;3M;0.0208
8941;APV;2023-06-23;6M;0.0473
8941;APV;2023-06-23;1Y;0.0950
8941;APV;2023-06-23;YTD;0.0461
8941;APV;2023-06-24;1M;0.0098
8941;APV;2023-06-24;3M;0.0205
8941;APV;2023-06-24;6M;0.0471
8941;APV;2023-06-24;1Y;0.0946
8941;APV;2023-06-24;YTD;0.0463
8941;APV;2023-06-25;1M;0.0101
8941;APV;2023-06-25;3M;0.0206
8941;APV;2023-06-25;6M;0.0468
8941;APV;2023-06-25;1Y;0.0943
8941;APV;2023-06-25;YTD;0.0465
8941;APV;2023-06-26;1M;0.0104
8941;APV;2023-06-26;3M;0.0207
8941;APV;2023-06-26;6M;0.0468
8941;APV;2023-06-26;1Y;0.0941
8941;APV;2023-06-26;YTD;0.0467
8941;APV;2023-06-27;1M;0.0108
8941;APV;2023-06-27;3M;0.0214
8941;APV;2023-06-27;6M;0.0478
8941;APV;2023-06-27;1Y;0.0944
8941;APV;2023-06-27;YTD;0.0475
8941;APV;2023-06-28;1M;0.0107
8941;APV;2023-06-28;3M;0.0206
8941;APV;2023-06-28;6M;0.0483
8941;APV;2023-06-28;1Y;0.0939
8941;APV;2023-06-28;YTD;0.0477
8941;APV;2023-06-29;1M;0.0107
8941;APV;2023-06-29;3M;0.0212
8941;APV;2023-06-29;6M;0.0485
8941;APV;2023-06-29;1Y;0.0940
8941;APV;2023-06-29;YTD;0.0481
8941;APV;2023-06-30;1M;0.0110
8941;APV;2023-06-30;3M;0.0211
8941;APV;2023-06-30;6M;0.0487
8941;APV;2023-06-30;1Y;0.0939
8941;APV;2023-06-30;YTD;0.0487
8941;APV;2023-07-01;1M;0.0099
8941;APV;2023-07-01;3M;0.0212
8941;APV;2023-07-01;6M;0.0481
8941;APV;2023-07-01;1Y;0.0936
8941;APV;2023-07-01;YTD;0.0489
8941;APV;2023-07-02;1M;0.0094
8941;APV;2023-07-02;3M;0.0213
8941;APV;2023-07-02;6M;0.0479
8941;APV;2023-07-02;1Y;0.0933
8941;APV;2023-07-02;YTD;0.0492
8941;APV;2023-07-03;1M;0.0096
8941;APV;2023-07-03;3M;0.0208
8941;APV;2023-07-03;6M;0.0481
8941;APV;2023-07-03;1Y;0.0935
8941;APV;2023-07-03;YTD;0.0497
8941;APV;2023-07-04;1M;0.0095
8941;APV;2023-07-04;3M;0.0205
8941;APV;2023-07-04;6M;0.0472
8941;APV;2023-07-04;1Y;0.0933
8941;APV;2023-07-04;YTD;0.0499
8941;APV;2023-07-05;1M;0.0090
8941;APV;2023-07-05;3M;0.0209
8941;APV;2023-07-05;6M;0.0459
8941;APV;2023-07-05;1Y;0.0924
8941;APV;2023-07-05;YTD;0.0500
8941;APV;2023-07-06;1M;0.0092
8941;APV;2023-07-06;3M;0.0202
8941;APV;2023-07-06;6M;0.0456
8941;APV;2023-07-06;1Y;0.0916
8941;APV;2023-07-06;YTD;0.0501
8941;APV;2023-07-07;1M;0.0084
8941;APV;2023-07-07;3M;0.0199
8941;APV;2023-07-07;6M;0.0450
8941;APV;2023-07-07;1Y;0.0903
8941;APV;2023-07-07;YTD;0.0499
8941;APV;2023-07-08;1M;0.0094
8941;APV;2023-07-08;3M;0.0200
8941;APV;2023-07-08;6M;0.0448
8941;APV;2023-07-08;1Y;0.0903
8941;APV;2023-07-08;YTD;0.0501
8941;APV;2023-07-09;1M;0.0092
8941;APV;2023-07-09;3M;0.0201
8941;APV;2023-07-09;6M;0.0431
8941;APV;2023-07-09;1Y;0.0901
8941;APV;2023-07-09;YTD;0.0503
8941;APV;2023-07-10;1M;0.0091
8941;APV;2023-07-10;3M;0.0202
8941;APV;2023-07-10;6M;0.0437
8941;APV;2023-07-10;1Y;0.0899
8941;APV;2023-07-10;YTD;0.0504
8941;APV;2023-07-11;1M;0.0088
8941;APV;2023-07-11;3M;0.0201
8941;APV;2023-07-11;6M;0.0426
8941;APV;2023-07-11;1Y;0.0874
8941;APV;2023-07-11;YTD;0.0503
8941;APV;2023-07-12;1M;0.0083
8941;APV;2023-07-12;3M;0.0201
8941;APV;2023-07-12;6M;0.0414
8941;APV;2023-07-12;1Y;0.0857
8941;APV;2023-07-12;YTD;0.0499
8941;APV;2023-07-13;1M;0.0088
8941;APV;2023-07-13;3M;0.0209
8941;APV;2023-07-13;6M;0.0424
8941;APV;2023-07-13;1Y;0.0838
8941;APV;2023-07-13;YTD;0.0510
8941;APV;2023-07-14;1M;0.0086
8941;APV;2023-07-14;3M;0.0209
8941;APV;2023-07-14;6M;0.0424
8941;APV;2023-07-14;1Y;0.0839
8941;APV;2023-07-14;YTD;0.0513
8941;APV;2023-07-15;1M;0.0082
8941;APV;2023-07-15;3M;0.0207
8941;APV;2023-07-15;6M;0.0424
8941;APV;2023-07-15;1Y;0.0848
8941;APV;2023-07-15;YTD;0.0515
8941;APV;2023-07-16;1M;0.0079
8941;APV;2023-07-16;3M;0.0205
8941;APV;2023-07-16;6M;0.0413
8941;APV;2023-07-16;1Y;0.0846
8941;APV;2023-07-16;YTD;0.0517
8941;APV;2023-07-17;1M;0.0092
8941;APV;2023-07-17;3M;0.0221
8941;APV;2023-07-17;6M;0.0424
8941;APV;2023-07-17;1Y;0.0859
8941;APV;2023-07-17;YTD;0.0532
8941;APV;2023-07-18;1M;0.0090
8941;APV;2023-07-18;3M;0.0222
8941;APV;2023-07-18;6M;0.0421
8941;APV;2023-07-18;1Y;0.0854
8941;APV;2023-07-18;YTD;0.0532
8941;APV;2023-07-19;1M;0.0090
8941;APV;2023-07-19;3M;0.0228
8941;APV;2023-07-19;6M;0.0423
8941;APV;2023-07-19;1Y;0.0858
8941;APV;2023-07-19;YTD;0.0535
8941;APV;2023-07-20;1M;0.0079
8941;APV;2023-07-20;3M;0.0226
8941;APV;2023-07-20;6M;0.0418
8941;APV;2023-07-20;1Y;0.0866
8941;APV;2023-07-20;YTD;0.0535
8941;APV;2023-07-21;1M;0.0079
8941;APV;2023-07-21;3M;0.0226
8941;APV;2023-07-21;6M;0.0418
8941;APV;2023-07-21;1Y;0.0859
8941;APV;2023-07-21;YTD;0.0537
8941;APV;2023-07-22;1M;0.0077
8941;APV;2023-07-22;3M;0.0224
8941;APV;2023-07-22;6M;0.0418
8941;APV;2023-07-22;1Y;0.0841
8941;APV;2023-07-22;YTD;0.0539
8941;APV;2023-07-23;1M;0.0076
8941;APV;2023-07-23;3M;0.0222
8941;APV;2023-07-23;6M;0.0417
8941;APV;2023-07-23;1Y;0.0840
8941;APV;2023-07-23;YTD;0.0541
8941;APV;2023-07-24;1M;0.0077
8941;APV;2023-07-24;3M;0.0227
8941;APV;2023-07-24;6M;0.0428
8941;APV;2023-07-24;1Y;0.0840
8941;APV;2023-07-24;YTD;0.0544
8941;APV;2023-07-25;1M;0.0081
8941;APV;2023-07-25;3M;0.0232
8941;APV;2023-07-25;6M;0.0432
8941;APV;2023-07-25;1Y;0.0839
8941;APV;2023-07-25;YTD;0.0550
8941;APV;2023-07-26;1M;0.0078
8941;APV;2023-07-26;3M;0.0231
8941;APV;2023-07-26;6M;0.0430
8941;APV;2023-07-26;1Y;0.0844
8941;APV;2023-07-26;YTD;0.0549
8941;APV;2023-07-27;1M;0.0075
8941;APV;2023-07-27;3M;0.0235
8941;APV;2023-07-27;6M;0.0429
8941;APV;2023-07-27;1Y;0.0850
8941;APV;2023-07-27;YTD;0.0554
8941;APV;2023-07-28;1M;0.0086
8941;APV;2023-07-28;3M;0.0245
8941;APV;2023-07-28;6M;0.0440
8941;APV;2023-07-28;1Y;0.0861
8941;APV;2023-07-28;YTD;0.0567
8941;APV;2023-07-29;1M;0.0083
8941;APV;2023-07-29;3M;0.0242
8941;APV;2023-07-29;6M;0.0439
8941;APV;2023-07-29;1Y;0.0861
8941;APV;2023-07-29;YTD;0.0568
8941;APV;2023-07-30;1M;0.0078
8941;APV;2023-07-30;3M;0.0239
8941;APV;2023-07-30;6M;0.0438
8941;APV;2023-07-30;1Y;0.0858
8941;APV;2023-07-30;YTD;0.0569
8941;APV;2023-07-31;1M;0.0105
8941;APV;2023-07-31;3M;0.0266
8941;APV;2023-07-31;6M;0.0465
8941;APV;2023-07-31;1Y;0.0884
8941;APV;2023-07-31;YTD;0.0598
9222;APV;2023-01-31;1M;0.0105
9222;APV;2023-01-31;3M;0.0274
9222;APV;2023-01-31;6M;0.0450
9222;APV;2023-01-31;1Y;0.1230
9222;APV;2023-01-31;YTD;0.0109
9222;APV;2023-02-01;1M;0.0100
9222;APV;2023-02-01;3M;0.0269
9222;APV;2023-02-01;6M;0.0451
9222;APV;2023-02-01;1Y;0.1228
9222;APV;2023-02-01;YTD;0.0109
9222;APV;2023-02-02;1M;0.0099
9222;APV;2023-02-02;3M;0.0267
9222;APV;2023-02-02;6M;0.0451
9222;APV;2023-02-02;1Y;0.1236
9222;APV;2023-02-02;YTD;0.0112
9222;APV;2023-02-03;1M;0.0097
9222;APV;2023-02-03;3M;0.0264
9222;APV;2023-02-03;6M;0.0451
9222;APV;2023-02-03;1Y;0.1235
9222;APV;2023-02-03;YTD;0.0113
9222;APV;2023-02-04;1M;0.0088
9222;APV;2023-02-04;3M;0.0263
9222;APV;2023-02-04;6M;0.0460
9222;APV;2023-02-04;1Y;0.1236
9222;APV;2023-02-04;YTD;0.0115
9222;APV;2023-02-05;1M;0.0080
9222;APV;2023-02-05;3M;0.0261
9222;APV;2023-02-05;6M;0.0460
9222;APV;2023-02-05;1Y;0.1235
9222;APV;2023-02-05;YTD;0.0117
9222;APV;2023-02-06;1M;0.0085
9222;APV;2023-02-06;3M;0.0264
9222;APV;2023-02-06;6M;0.0464
9222;APV;2023-02-06;1Y;0.1239
9222;APV;2023-02-06;YTD;0.0124
9222;APV;2023-02-07;1M;0.0087
9222;APV;2023-02-07;3M;0.0263
9222;APV;2023-02-07;6M;0.0467
9222;APV;2023-02-07;1Y;0.1247
9222;APV;2023-02-07;YTD;0.0130
9222;APV;2023-02-08;1M;0.0098
9222;APV;2023-02-08;3M;0.0292
9222;APV;2023-02-08;6M;0.0475
9222;APV;2023-02-08;1Y;0.1210
9222;APV;2023-02-08;YTD;0.0145
9222;APV;2023-02-09;1M;0.0088
9222;APV;2023-02-09;3M;0.0291
9222;APV;2023-02-09;6M;0.0478
9222;APV;2023-02-09;1Y;0.1216
9222;APV;2023-02-09;YTD;0.0144
9222;APV;2023-02-10;1M;0.0094
9222;APV;2023-02-10;3M;0.0291
9222;APV;2023-02-10;6M;0.0481
9222;APV;2023-02-10;1Y;0.1213
9222;APV;2023-02-10;YTD;0.0147
9222;APV;2023-02-11;1M;0.0090
9222;APV;2023-02-11;3M;0.0290
9222;APV;2023-02-11;6M;0.0500
9222;APV;2023-02-11;1Y;0.1226
9222;APV;2023-02-11;YTD;0.0151
9222;APV;2023-02-12;1M;0.0087
9222;APV;2023-02-12;3M;0.0291
9222;APV;2023-02-12;6M;0.0501
9222;APV;2023-02-12;1Y;0.1226
9222;APV;2023-02-12;YTD;0.0155
9222;APV;2023-02-13;1M;0.0089
9222;APV;2023-02-13;3M;0.0289
9222;APV;2023-02-13;6M;0.0498
9222;APV;2023-02-13;1Y;0.1222
9222;APV;2023-02-13;YTD;0.0156
9222;APV;2023-02-14;1M;0.0091
9222;APV;2023-02-14;3M;0.0292
9222;APV;2023-02-14;6M;0.0499
9222;APV;2023-02-14;1Y;0.1219
9222;APV;2023-02-14;YTD;0.0161
9222;APV;2023-02-15;1M;0.0091
9222;APV;2023-02-15;3M;0.0293
9222;APV;2023-02-15;6M;0.0498
9222;APV;2023-02-15;1Y;0.1220
9222;APV;2023-02-15;YTD;0.0164
9222;APV;2023-02-16;1M;0.0089
9222;APV;2023-02-16;3M;0.0290
9222;APV;2023-02-16;6M;0.0510
9222;APV;2023-02-16;1Y;0.1228
9222;APV;2023-02-16;YTD;0.0169
9222;APV;2023-02-17;1M;0.0091
9222;APV;2023-02-17;3M;0.0292
9222;APV;2023-02-17;6M;0.0527
9222;APV;2023-02-17;1Y;0.1236
9222;APV;2023-02-17;YTD;0.0175
9222;APV;2023-02-18;1M;0.0093
9222;APV;2023-02-18;3M;0.0292
9222;APV;2023-02-18;6M;0.0531
9222;APV;2023-02-18;1Y;0.1239
9222;APV;2023-02-18;YTD;0.0180
9222;APV;2023-02-19;1M;0.0095
9222;APV;2023-02-19;3M;0.0293
9222;APV;2023-02-19;6M;0.0539
9222;APV;2023-02-19;1Y;0.1239
9222;APV;2023-02-19;YTD;0.0184
9222;APV;2023-02-20;1M;0.0089
9222;APV;2023-02-20;3M;0.0287
9222;APV;2023-02-20;6M;0.0531
9222;APV;2023-02-20;1Y;0.1231
9222;APV;2023-02-20;YTD;0.0181
9222;APV;2023-02-21;1M;0.0090
9222;APV;2023-02-21;3M;0.0281
9222;APV;2023-02-21;6M;0.0530
9222;APV;2023-02-21;1Y;0.1232
9222;APV;2023-02-21;YTD;0.0184
9222;APV;2023-02-22;1M;0.0095
9222;APV;2023-02-22;3M;0.0291
9222;APV;2023-02-22;6M;0.0539
9222;APV;2023-02-22;1Y;0.1232
9222;APV;2023-02-22;YTD;0.0191
9222;APV;2023-02-23;1M;0.0098
9222;APV;2023-02-23;3M;0.0302
9222;APV;2023-02-23;6M;0.0537
9222;APV;2023-02-23;1Y;0.1228
9222;APV;2023-02-23;YTD;0.0197
9222;APV;2023-02-24;1M;0.0110
9222;APV;2023-02-24;3M;0.0316
9222;APV;2023-02-24;6M;0.0539
